China,CHN,"Population ages 15-64, female",SP.POP.1564.FE.IN,180360654,178397925,178898494,182155632,185844610,190615584,195110553,200379374,206472597,212912271,219211403,224846606,230209002,235536956,240940231,246412224,252418879,258544732,265276759,272686198,280465493,289170100,298512725,307867857,316734583,325410886,333186762,340968213,348372010,355290869,361983212,366638081,371989061,377673744,383187068,388232515,395188658,401028339,406449553,412512509,419712279,427098660,435246671,443840376,452185418,459881249,465969146,471701031,476806190,480928006,483938735,486214090,487507360,487951011,487876093
China,CHN,"Population ages 15-64, male",SP.POP.1564.MA.IN,195830528,193478837,193678675,196779845,200363217,205211243,209922542,215601472,222280637,229372697,236298043,242440371,248196330,253862144,259631125,265527752,271800177,278333142,285561110,293419882,301512965,310522596,320038822,329480954,338458927,347363991,355344889,363393425,371083463,378255150,385150443,389679422,394989251,400663161,406140202,411104349,417989048,423724672,429059674,435130458,442474011,450047842,458439810,467352830,476096233,484254192,490631185,496763884,502346594,506973100,510498779,513188767,514958279,515918514,516397071
Colombia,COL,"Population ages 15-64, female",SP.POP.1564.FE.IN,4213775,4325268,4442644,4567837,4703268,4849756,4994405,5152386,5320426,5495149,5675411,5849934,6036893,6234217,6438166,6646947,6876098,7097783,7320625,7557232,7812264,8054013,8320826,8600321,8874071,9133186,9382978,9622070,9854811,10090827,10335815,10592483,10852467,11117605,11389444,11668287,11943124,12229376,12522748,12815791,13104346,13397767,13680394,13956313,14233272,14514269,14779646,15052840,15325900,15586774,15829344,16062936,16276909,16474850,16663768
Colombia,COL,"Population ages 15-64, male",SP.POP.1564.MA.IN,4089977,4195974,4307818,4427574,4557826,4699501,4839167,4992433,5156184,5327210,5504488,5675798,5860127,6055632,6258610,6467185,6695273,6915988,7137690,7372710,7625481,7861089,8120994,8393180,8659452,8911067,9148754,9375483,9595557,9818345,10049340,10285360,10522982,10765347,11015510,11274840,11532951,11804517,12085021,12366216,12643363,12926021,13197928,13463500,13730810,14002985,14257990,14521914,14786936,15040917,15277738,15504528,15712482,15905696,16091614
Comoros,COM,"Population ages 15-64, female",SP.POP.1564.FE.IN,52498,52784,53033,53314,53751,54401,55081,56011,57130,58348,59615,60694,61867,63207,64807,66708,68878,71400,74127,76886,79574,81812,83972,86122,88366,90774,93111,95677,98444,101394,104530,107714,111130,114766,118603,122629,126710,130945,135330,139869,144552,149064,153745,158568,163493,168498,173382,178374,183490,188767,194221,199609,205205,210965,216836
Comoros,COM,"Population ages 15-64, male",SP.POP.1564.MA.IN,51428,51731,52031,52387,52893,53599,54310,55265,56402,57637,58928,60014,61195,62550,64173,66108,68295,70842,73606,76413,79164,81448,83664,85881,88198,90686,93076,95701,98537,101567,104789,108039,111533,115257,119198,123348,127535,131888,136406,141084,145915,150532,155326,160272,165334,170491,175505,180636,185898,191327,196938,202426,208128,214002,220001
"Congo, Dem. Rep.",ZAR,"Population ages 15-64, female",SP.POP.1564.FE.IN,4371312,4465241,4571775,4688316,4811345,4939155,5052021,5173673,5302509,5437970,5579824,5700662,5830142,5969033,6118449,6279133,6427935,6592550,6768194,6949195,7132551,7287022,7446654,7614857,7796278,7994018,8176863,8382653,8614081,8874057,9162980,9465756,9805408,10163231,10519368,10864014,11137751,11400387,11668068,11959207,12284966,12613887,12984446,13390950,13827134,14288472,14729221,15208138,15718760,16253967,16810673,17356518,17929634,18532005,19168202
"Congo, Dem. Rep.",ZAR,"Population ages 15-64, male",SP.POP.1564.MA.IN,3817181,3914314,4022921,4141352,4267403,4399980,4518223,4646668,4783419,4927106,5077066,5205922,5343243,5489867,5647083,5815720,5971606,6143210,6326065,6514758,6706435,6869277,7037498,7214469,7404698,7611130,7801118,8013953,8252248,8518646,8813443,9119872,9462417,9823283,10183719,10534568,10813056,11082205,11357597,11656533,11989467,12324383,12699524,13110123,13551076,14018337,14461991,14945120,15460828,16001045,16562196,17109731,17683932,18287170,18924476
"Congo, Rep.",COG,"Population ages 15-64, female",SP.POP.1564.FE.IN,283546,289178,295289,301839,308814,316211,323059,330512,338551,347171,356378,365590,375533,386104,397182,408690,418982,429849,441354,453612,466721,479891,494221,509531,525608,542331,558605,575580,593325,611968,631558,650673,670841,691968,713878,736444,758748,781832,805327,828835,852113,870795,889554,909031,930046,953163,980074,1009448,1040375,1071798,1103012,1128992,1154892,1181337,1209241
"Congo, Rep.",COG,"Population ages 15-64, male",SP.POP.1564.MA.IN,273647,279259,285284,291732,298656,306092,312942,320473,328658,337449,346820,356119,366148,376800,387970,399582,409909,420812,432371,444721,457966,471136,485525,500940,517134,533982,550315,567350,585176,603955,623746,643004,663375,684784,707061,730066,752751,776285,800293,824382,848284,867431,886738,906848,928560,952417,979828,1009700,1041134,1073094,1104858,1130920,1156967,1183618,1211781
Costa Rica,CRI,"Population ages 15-64, female",SP.POP.1564.FE.IN,341718,352717,365654,379833,394240,408407,422082,435965,450206,465293,481567,498908,517376,537017,557649,579077,601947,624829,648024,671962,696692,719732,744261,769334,793683,816732,838682,859657,880294,901775,924865,950682,978247,1007524,1038284,1070285,1103515,1137975,1173217,1208686,1243904,1276177,1308207,1339861,1370910,1401244,1431755,1460643,1488225,1515061,1541282,1564310,1587388,1609887,1630899
Costa Rica,CRI,"Population ages 15-64, male",SP.POP.1564.MA.IN,354886,366105,379478,394209,409122,423679,437532,451505,465797,480982,497449,514872,533493,553363,574255,595918,618800,641660,664805,688678,713338,735873,760010,784767,808815,831576,853083,873597,893812,914998,937956,963030,990005,1018839,1049233,1080897,1113287,1146922,1181412,1216272,1251065,1282912,1314701,1346271,1377328,1407708,1438149,1467000,1494582,1521479,1547832,1570685,1593722,1616341,1637637
Cote d'Ivoire,CIV,"Population ages 15-64, female",SP.POP.1564.FE.IN,936457,962370,991905,1024307,1058811,1095035,1129447,1167238,1208487,1253531,1302476,1351352,1405584,1464684,1528083,1595261,1659445,1728683,1802778,1881786,1965645,2046332,2133909,2227326,2325317,2427111,2523835,2624355,2729722,2841486,2960209,3078614,3204375,3335617,3469482,3603694,3723792,3844440,3964344,4082193,4196991,4278780,4358535,4439066,4523551,4614621,4716052,4825465,4944239,5073268,5212188,5363441,5525042,5695772,5873415
Cote d'Ivoire,CIV,"Population ages 15-64, male",SP.POP.1564.MA.IN,1007344,1041801,1081792,1125987,1172671,1220912,1268230,1319123,1373824,1433137,1497363,1562042,1633534,1710950,1793116,1879022,1959738,2045600,2136457,2232610,2334000,2429343,2532522,2641751,2754789,2870189,2974048,3080355,3190784,3307783,3432413,3554837,3685607,3822553,3962337,4102154,4220252,4338811,4455715,4568687,4676257,4742198,4803720,4864951,4930772,5005031,5089284,5183531,5288740,5405081,5531788,5670037,5819258,5978174,6144637
Croatia,HRV,"Population ages 15-64, female",SP.POP.1564.FE.IN,1419385,1428445,1438749,1450291,1462361,1474590,1484590,1496392,1508611,1519344,1528574,1535937,1540159,1542655,1544885,1547831,1549901,1549170,1557462,1563616,1571217,1583069,1598091,1611942,1623519,1633110,1638568,1641586,1643555,1643436,1645516,1547843,1530216,1585062,1585224,1587975,1527704,1552211,1525355,1540694,1495545,1495721,1493682,1493278,1492948,1493868,1495299,1493896,1491831,1487985,1481883,1431565,1424292,1417684,1407115
Croatia,HRV,"Population ages 15-64, male",SP.POP.1564.MA.IN,1294772,1306634,1320358,1335933,1352516,1369476,1383282,1398949,1415255,1430450,1444608,1456218,1464798,1471608,1478001,1484829,1489149,1490858,1501212,1509247,1518345,1530920,1545996,1560264,1574098,1588643,1598620,1608905,1619514,1627315,1635240,1540794,1524294,1578879,1578601,1580964,1517866,1538532,1508351,1520766,1474851,1474914,1474441,1476756,1479499,1483234,1486255,1485963,1484640,1481681,1477063,1427169,1420805,1415710,1406938
Cuba,CUB,"Population ages 15-64, female",SP.POP.1564.FE.IN,2112635,2158405,2189461,2212711,2239297,2274113,2291715,2326539,2370173,2409609,2439450,2481950,2511319,2535294,2567409,2614196,2663265,2729387,2806502,2882298,2949754,3023897,3082877,3133596,3187441,3249364,3307316,3375474,3446532,3509739,3559720,3595408,3623510,3644496,3661156,3676024,3698994,3714750,3727507,3742218,3760752,3780552,3805405,3832161,3855372,3872263,3885893,3893125,3895836,3897509,3899952,3906275,3912788,3918075,3919706
Cuba,CUB,"Population ages 15-64, male",SP.POP.1564.MA.IN,2192586,2233557,2260017,2278935,2301488,2332650,2347632,2380664,2422954,2461204,2489916,2530069,2556912,2578634,2609445,2656312,2706777,2775890,2856858,2936252,3006321,3080489,3138093,3186843,3239422,3301680,3361836,3434074,3510426,3579164,3634195,3673854,3705839,3730102,3748895,3764577,3785398,3797478,3806209,3818100,3835914,3854985,3881035,3910580,3937433,3958215,3973943,3984010,3989854,3994561,3999903,4007831,4015848,4022635,4026129
Curacao,CUW,"Population ages 15-64, female",SP.POP.1564.FE.IN,33192,33666,34558,35573,36528,37383,38011,38505,39135,39887,40775,41785,42356,42754,43825,44659,45673,46569,47039,47644,48387,49210,50182,50940,51588,52240,52377,52062,51358,50570,50013,49768,49674,49861,50014,50221,50732,51050,50297,48644,46761,45442,45714,46824,47817,49263,50833,52246,53316,53925,54663,55490,55735,55992,56334
Curacao,CUW,"Population ages 15-64, male",SP.POP.1564.MA.IN,34098,34218,34699,35260,35783,36276,36709,37067,37586,38211,38939,39769,40160,40365,41190,41796,42628,43343,43675,44159,44795,45494,46368,47071,47655,48175,48148,47604,46659,45640,44850,44263,43826,43691,43574,43543,43837,43972,43200,41690,40014,39032,39421,40519,41454,42672,43602,44262,44594,44624,44907,45757,46225,46736,47289
Cyprus,CYP,"Population ages 15-64, female",SP.POP.1564.FE.IN,171192,171597,172146,173238,175006,177356,178381,179785,181471,183270,184983,189322,193580,197408,200787,203969,207802,211759,215628,219205,222377,222910,223242,223572,224255,225614,227637,230621,234165,237989,242087,247853,254133,260761,267665,274771,281434,288629,296148,303834,311637,319650,327589,335228,342482,349355,355193,360655,365791,370721,375535,379751,384065,388245,392086
Cyprus,CYP,"Population ages 15-64, male",SP.POP.1564.MA.IN,157607,158721,160022,161695,163814,166449,167896,169833,172112,174510,176839,182253,187708,192899,197796,202550,207611,212927,218204,223170,227651,228744,229557,230300,231426,233365,235968,239718,244045,248543,253167,259003,265196,271624,278352,285430,292035,299436,307326,315485,323868,332408,341088,349643,358073,366467,374264,382135,389900,397365,404368,409786,414811,419367,423477
Czech Republic,CZE,"Population ages 15-64, female",SP.POP.1564.FE.IN,3189150,3189663,3208221,3230477,3258357,3286443,3305125,3324882,3342383,3353741,3336732,3319303,3317016,3312610,3309800,3308730,3297381,3286756,3279265,3278716,3277475,3281283,3305477,3335904,3362949,3381517,3399247,3403831,3404405,3410557,3416997,3417368,3442443,3475010,3504454,3525907,3539077,3550456,3560900,3571953,3578487,3585981,3596720,3610095,3621899,3632664,3634522,3644659,3659661,3659645,3643893,3615828,3583778,3545974,3504216
Czech Republic,CZE,"Population ages 15-64, male",SP.POP.1564.MA.IN,3047541,3058270,3088581,3123201,3161714,3197354,3213782,3228924,3241188,3249012,3232350,3215210,3215241,3215405,3218815,3225067,3216816,3210850,3209003,3214160,3218227,3221357,3243496,3271458,3297466,3317851,3336908,3345665,3352897,3366994,3381685,3386288,3415730,3452900,3487269,3514094,3529963,3544411,3558087,3572335,3581861,3589653,3599713,3613101,3627623,3644861,3656686,3681261,3712884,3728627,3726170,3703806,3675462,3640319,3601854
Denmark,DNK,"Population ages 15-64, female",SP.POP.1564.FE.IN,1483882,1495063,1509065,1523708,1537460,1549136,1558081,1566354,1571278,1575079,1582130,1589146,1593953,1599693,1604601,1608540,1612359,1619345,1628142,1637092,1644886,1651717,1658677,1666079,1673292,1680886,1689228,1695467,1698938,1701982,1706490,1711245,1717457,1723359,1728486,1735944,1742408,1746539,1749830,1752691,1755974,1760694,1764316,1766890,1769218,1771797,1774737,1779538,1786619,1792459,1796451,1799033,1800965,1802484,1803302
Denmark,DNK,"Population ages 15-64, male",SP.POP.1564.MA.IN,1455544,1468736,1484980,1502289,1519304,1534875,1548319,1561622,1571832,1580866,1592873,1601871,1608828,1616847,1623981,1630007,1634766,1642344,1651778,1661957,1671809,1679055,1687585,1697494,1707706,1718572,1728904,1737112,1742675,1748301,1755984,1760560,1767478,1774606,1780919,1789335,1794984,1797810,1799616,1801209,1803613,1805783,1807433,1808594,1809816,1811423,1812783,1816164,1822058,1826998,1830366,1830660,1830825,1830940,1830450
Djibouti,DJI,"Population ages 15-64, female",SP.POP.1564.FE.IN,22958,24227,25834,27671,29597,31526,33419,35424,37522,39718,42027,44251,46587,49327,52815,57215,62938,69823,77251,84481,91058,95031,98194,101267,105083,110160,117948,126748,135969,145041,153553,159013,164063,168782,173139,177275,181739,185883,189975,194472,199568,204768,210447,216498,222666,228779,234299,239973,245669,251240,256595,261250,265652,269897,274190
Djibouti,DJI,"Population ages 15-64, male",SP.POP.1564.MA.IN,22479,23727,25310,27126,29032,30944,32810,34798,36879,39040,41298,43421,45633,48271,51744,56258,61989,69194,77228,85250,92661,97073,100544,103800,107706,112824,120599,129314,138405,147370,155825,161206,166232,170970,175348,179484,183897,187978,192007,196464,201553,206754,212458,218561,224796,230986,236553,242288,248058,253702,259127,263784,268186,272448,276802
Dominica,DMA,"Population ages 15-64, female",SP.POP.1564.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"Population ages 15-64, male",SP.POP.1564.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,"Population ages 15-64, female",SP.POP.1564.FE.IN,800235,822304,845949,871379,898998,929095,959935,993363,1029159,1067019,1106809,1147123,1189336,1233239,1278658,1325471,1372042,1419960,1468890,1518353,1568077,1616952,1665483,1713924,1762790,1812383,1860575,1909918,1959961,2009928,2059507,2110155,2159868,2209153,2258973,2309847,2360803,2413439,2467139,2520624,2573242,2628483,2681494,2733454,2786278,2840792,2894901,2951136,3008156,3063791,3116959,3170470,3221227,3269863,3317639
Dominican Republic,DOM,"Population ages 15-64, male",SP.POP.1564.MA.IN,821180,843779,867557,892699,919685,948869,980116,1013650,1049234,1086562,1125508,1166084,1208175,1251572,1296137,1341797,1388440,1436145,1484531,1533084,1581514,1630839,1679295,1727109,1774822,1822787,1870470,1918795,1967315,2015297,2062478,2111338,2158808,2205493,2252512,2300499,2348490,2398142,2448849,2499286,2548829,2601014,2650871,2699787,2749849,2801931,2853783,2908056,2963323,3017242,3068652,3120450,3169427,3216304,3262460
Ecuador,ECU,"Population ages 15-64, female",SP.POP.1564.FE.IN,1180619,1208670,1235886,1263956,1295761,1332690,1369927,1412344,1459040,1508354,1559335,1608173,1659939,1714169,1770635,1829307,1886867,1947007,2009795,2075500,2144240,2213243,2285147,2359864,2437190,2516857,2595687,2676923,2760169,2845105,2931535,3016010,3102711,3190904,3279771,3368908,3455917,3542660,3629499,3717178,3806017,3891489,3978644,4067280,4156620,4246325,4342392,4437207,4531660,4627282,4724447,4819534,4917043,5014742,5109359
Ecuador,ECU,"Population ages 15-64, male",SP.POP.1564.MA.IN,1178495,1207675,1236064,1265362,1298461,1336758,1375128,1418749,1466720,1517369,1569746,1619513,1672313,1727653,1785281,1845155,1903399,1964307,2027939,2094520,2164144,2233111,2304980,2379684,2457068,2536882,2614848,2695332,2777910,2862205,2947990,3030979,3116231,3203008,3290463,3378171,3462866,3547268,3631881,3717590,3804796,3888264,3973700,4060933,4149127,4237876,4332243,4425479,4518521,4612916,4709055,4802274,4898149,4994523,5088230
"Egypt, Arab Rep.",EGY,"Population ages 15-64, female",SP.POP.1564.FE.IN,7344028,7481365,7670675,7894781,8125788,8349641,8546244,8742278,8940432,9151417,9381472,9583551,9806984,10049664,10303965,10565265,10815254,11070451,11336095,11619824,11924054,12218302,12540070,12880968,13228752,13577033,13916742,14259019,14604210,14959802,15331467,15659855,16023268,16416775,16830452,17261665,17761858,18263633,18780358,19329946,19916191,20501943,21116092,21745446,22370353,22978786,23520270,24068327,24610693,25127928,25610812,26113768,26549022,26951693,27381273
"Egypt, Arab Rep.",EGY,"Population ages 15-64, male",SP.POP.1564.MA.IN,7357643,7504238,7704275,7941244,8187349,8427980,8635378,8843195,9053953,9277620,9520054,9727390,9955311,10202429,10461910,10729462,10991690,11253383,11519744,11798514,12092617,12358250,12646551,12951779,13264371,13580624,13909778,14242044,14579009,14930430,15304080,15652936,16049751,16485436,16942299,17411731,17926996,18435866,18957206,19516519,20122107,20740642,21394627,22069357,22742407,23399259,23973077,24554788,25131153,25680951,26194291,26716887,27166003,27579527,28020822
El Salvador,SLV,"Population ages 15-64, female",SP.POP.1564.FE.IN,734344,750803,768143,786606,806760,828886,849008,871542,896114,922137,949325,976944,1005195,1033999,1063472,1093654,1123032,1152579,1181824,1210403,1238345,1265201,1291739,1318028,1344242,1370672,1402010,1432851,1463587,1494715,1526336,1561278,1596290,1630440,1662633,1692271,1718029,1742110,1764574,1785853,1806506,1827179,1847820,1868689,1889961,1911753,1936794,1961086,1985194,2009707,2034756,2059952,2086045,2111853,2135633
